,tm,ta,rn,ws,wd,hm
0,2021-10-07 00:00:00,17.8,0.0,0.8,110,88
1,2021-10-07 01:00:00,17.5,0.0,1.1,110,88
2,2021-10-07 02:00:00,16.7,0.0,1.0,20,92
3,2021-10-07 03:00:00,16.2,0.0,0.0,0,92
4,2021-10-07 04:00:00,16.2,0.0,0.5,50,92
5,2021-10-07 05:00:00,16.2,0.0,0.3,0,93
6,2021-10-07 06:00:00,16.1,0.0,0.0,0,92
7,2021-10-07 07:00:00,16.3,0.0,0.0,0,94
8,2021-10-07 08:00:00,17.6,0.0,0.3,0,91
9,2021-10-07 09:00:00,18.4,0.0,1.2,180,86
10,2021-10-07 10:00:00,20.8,0.0,1.0,200,79
11,2021-10-07 11:00:00,23.7,0.0,3.9,250,61
12,2021-10-07 12:00:00,24.1,0.0,2.6,290,58
13,2021-10-07 13:00:00,24.1,0.0,1.8,320,59
14,2021-10-07 14:00:00,24.0,0.0,2.4,270,62
15,2021-10-07 15:00:00,23.7,0.0,2.6,270,63
16,2021-10-07 16:00:00,20.7,0.0,3.5,270,78
17,2021-10-07 17:00:00,18.2,0.0,3.8,270,88
18,2021-10-07 18:00:00,18.2,0.0,1.6,270,88
19,2021-10-07 19:00:00,18.0,0.0,0.4,0,88
20,2021-10-07 20:00:00,17.1,0.0,0.0,0,91
21,2021-10-07 21:00:00,16.8,0.0,0.4,0,91
22,2021-10-07 22:00:00,16.6,0.0,0.9,20,92
23,2021-10-07 23:00:00,17.3,0.0,2.2,270,93
24,2021-10-08 00:00:00,17.3,0.0,0.9,320,92
25,2021-10-08 01:00:00,17.7,0.0,0.8,320,92
26,2021-10-08 02:00:00,16.7,0.0,1.0,360,92
27,2021-10-08 03:00:00,16.7,0.0,1.1,20,93
28,2021-10-08 04:00:00,16.6,0.0,0.7,20,92
29,2021-10-08 05:00:00,16.3,0.0,0.7,20,93
30,2021-10-08 06:00:00,16.2,0.0,2.2,50,93
31,2021-10-08 07:00:00,16.6,0.0,0.9,50,93
32,2021-10-08 08:00:00,17.8,0.0,0.9,20,90
33,2021-10-08 09:00:00,18.6,0.0,0.5,140,87
34,2021-10-08 10:00:00,18.8,0.0,2.0,140,86
35,2021-10-08 11:00:00,19.6,0.0,1.6,160,81
36,2021-10-08 12:00:00,20.3,0.0,2.6,90,81
37,2021-10-08 13:00:00,20.5,0.0,2.2,90,82
38,2021-10-08 14:00:00,20.5,0.0,1.4,90,83
39,2021-10-08 15:00:00,20.0,0.4,1.8,70,89
40,2021-10-08 16:00:00,19.7,0.0,1.5,70,87
41,2021-10-08 17:00:00,19.7,0.0,2.1,70,87
42,2021-10-08 18:00:00,19.3,0.0,1.1,90,89
43,2021-10-08 19:00:00,19.0,0.0,2.0,70,90
44,2021-10-08 20:00:00,18.8,0.0,1.2,70,92
45,2021-10-08 21:00:00,19.1,0.0,1.4,140,91
46,2021-10-08 22:00:00,19.3,0.0,2.1,90,90
47,2021-10-08 23:00:00,19.6,0.0,3.2,70,89
48,2021-10-09 00:00:00,19.3,0.0,3.2,70,90
49,2021-10-09 01:00:00,19.2,0.0,1.3,70,91
50,2021-10-09 02:00:00,19.6,0.0,3.4,70,88
51,2021-10-09 03:00:00,19.2,0.0,1.7,90,89
52,2021-10-09 04:00:00,18.7,0.0,1.5,90,91
53,2021-10-09 05:00:00,18.8,0.0,0.4,0,89
54,2021-10-09 06:00:00,18.7,0.0,0.0,0,90
55,2021-10-09 07:00:00,18.5,0.0,0.5,20,92
56,2021-10-09 08:00:00,19.0,0.0,2.0,110,90
57,2021-10-09 09:00:00,20.1,0.0,1.9,90,85
58,2021-10-09 10:00:00,21.1,0.0,3.9,90,81
59,2021-10-09 11:00:00,22.1,0.0,4.6,70,76
60,2021-10-09 12:00:00,23.7,0.0,3.7,90,70
61,2021-10-09 13:00:00,24.2,0.0,4.2,70,69
62,2021-10-09 14:00:00,24.9,0.0,3.1,70,68
63,2021-10-09 15:00:00,24.8,0.0,3.5,70,69
64,2021-10-09 16:00:00,24.6,0.0,4.4,70,69
65,2021-10-09 17:00:00,24.5,0.0,2.5,70,69
66,2021-10-09 18:00:00,22.5,0.0,2.5,50,79
67,2021-10-09 19:00:00,20.9,0.0,1.2,20,86
68,2021-10-09 20:00:00,20.2,0.0,0.6,290,89
69,2021-10-09 21:00:00,20.0,0.0,0.3,0,90
70,2021-10-09 22:00:00,19.6,0.0,1.3,50,91
71,2021-10-09 23:00:00,19.5,0.0,1.0,50,91
72,2021-10-10 00:00:00,19.5,0.0,0.6,50,92
73,2021-10-10 01:00:00,19.3,0.0,0.5,70,92
74,2021-10-10 02:00:00,18.8,0.0,1.3,20,93
75,2021-10-10 03:00:00,19.0,0.0,1.3,20,93
76,2021-10-10 04:00:00,19.5,0.0,1.1,110,93
77,2021-10-10 05:00:00,19.1,0.0,0.8,70,93
78,2021-10-10 06:00:00,18.5,0.0,1.7,20,94
79,2021-10-10 07:00:00,18.7,0.0,0.9,230,94
80,2021-10-10 08:00:00,19.2,0.0,0.2,0,92
81,2021-10-10 09:00:00,20.9,0.0,0.8,200,82
82,2021-10-10 10:00:00,23.5,0.0,1.3,200,71
83,2021-10-10 11:00:00,25.2,0.0,1.8,160,64
84,2021-10-10 12:00:00,27.1,0.0,2.7,200,56
85,2021-10-10 13:00:00,27.7,0.0,4.8,250,51
86,2021-10-10 14:00:00,27.3,0.0,4.4,270,54
87,2021-10-10 15:00:00,26.7,0.0,1.3,270,60
88,2021-10-10 16:00:00,26.5,0.0,2.5,290,61
89,2021-10-10 17:00:00,26.3,0.0,1.5,200,62
90,2021-10-10 18:00:00,23.1,0.0,0.3,0,76
91,2021-10-10 19:00:00,21.4,0.0,0.6,50,83
92,2021-10-10 20:00:00,22.3,0.0,0.4,0,80
93,2021-10-10 21:00:00,22.7,0.0,0.9,250,79
94,2021-10-10 22:00:00,21.6,0.3,1.6,200,87
95,2021-10-10 23:00:00,20.0,0.0,3.9,250,85
96,2021-10-11 00:00:00,18.7,0.0,5.8,270,89
97,2021-10-11 01:00:00,16.7,0.0,5.5,250,89
98,2021-10-11 02:00:00,15.6,0.0,5.8,250,89
99,2021-10-11 03:00:00,14.6,0.2,5.9,270,89
100,2021-10-11 04:00:00,13.5,0.1,5.4,270,90
101,2021-10-11 05:00:00,13.0,0.0,4.5,270,81
102,2021-10-11 06:00:00,11.9,0.5,5.7,270,84
103,2021-10-11 07:00:00,11.5,0.2,5.2,270,87
104,2021-10-11 08:00:00,11.5,0.3,3.7,270,87
105,2021-10-11 09:00:00,11.8,0.6,2.1,290,89
106,2021-10-11 10:00:00,12.5,0.9,1.8,290,87
107,2021-10-11 11:00:00,12.6,0.8,3.0,250,90
108,2021-10-11 12:00:00,12.5,0.9,2.9,250,91
109,2021-10-11 13:00:00,12.6,0.5,1.5,250,90
110,2021-10-11 14:00:00,13.0,1.3,0.4,0,91
111,2021-10-11 15:00:00,13.4,0.8,0.8,160,92
112,2021-10-11 16:00:00,13.5,3.3,1.3,140,92
113,2021-10-11 17:00:00,13.3,1.5,2.7,140,93
114,2021-10-11 18:00:00,13.3,0.8,2.8,140,93
115,2021-10-11 19:00:00,13.5,0.3,2.5,140,93
116,2021-10-11 20:00:00,13.7,0.2,1.9,140,94
117,2021-10-11 21:00:00,14.0,0.2,2.0,110,94
118,2021-10-11 22:00:00,14.3,0.3,1.4,90,93
119,2021-10-11 23:00:00,14.5,0.7,2.5,70,92
120,2021-10-12 00:00:00,14.5,0.7,3.8,70,91
121,2021-10-12 01:00:00,14.6,0.3,3.5,90,90
122,2021-10-12 02:00:00,14.6,0.4,3.8,90,90
123,2021-10-12 03:00:00,14.5,0.2,4.6,70,88
124,2021-10-12 04:00:00,14.3,0.2,3.2,70,89
125,2021-10-12 05:00:00,14.1,0.1,4.4,70,88
126,2021-10-12 06:00:00,13.7,0.4,3.0,90,88
127,2021-10-12 07:00:00,13.1,0.6,5.6,70,87
128,2021-10-12 08:00:00,12.8,1.1,6.1,70,89
129,2021-10-12 09:00:00,12.8,0.3,5.0,70,88
130,2021-10-12 10:00:00,13.1,0.0,4.2,70,87
131,2021-10-12 11:00:00,13.0,1.1,4.3,90,89
132,2021-10-12 12:00:00,13.2,0.2,3.7,90,89
133,2021-10-12 13:00:00,13.5,0.4,2.8,90,89
134,2021-10-12 14:00:00,13.6,0.4,2.6,90,90
135,2021-10-12 15:00:00,13.6,0.1,2.8,90,89
136,2021-10-12 16:00:00,13.6,0.4,1.9,140,91
137,2021-10-12 17:00:00,13.8,0.3,2.3,110,92
138,2021-10-12 18:00:00,13.6,0.3,1.7,90,92
139,2021-10-12 19:00:00,13.8,0.6,2.4,90,91
140,2021-10-12 20:00:00,13.9,0.5,3.0,90,89
141,2021-10-12 21:00:00,13.8,0.0,2.0,90,86
142,2021-10-12 22:00:00,13.6,0.0,1.3,110,87
143,2021-10-12 23:00:00,13.4,0.0,1.0,50,90
144,2021-10-13 00:00:00,13.8,0.0,2.2,70,83
145,2021-10-13 01:00:00,13.3,0.0,1.3,50,90
146,2021-10-13 02:00:00,13.3,0.0,1.3,70,90
147,2021-10-13 03:00:00,13.1,0.0,1.2,140,92
148,2021-10-13 04:00:00,13.0,0.0,1.5,110,92
149,2021-10-13 05:00:00,13.2,0.0,1.6,50,91
150,2021-10-13 06:00:00,13.3,0.0,2.0,50,92
151,2021-10-13 07:00:00,13.6,0.0,1.9,50,91
152,2021-10-13 08:00:00,14.3,0.0,1.0,90,89
153,2021-10-13 09:00:00,15.6,0.0,1.1,140,82
154,2021-10-13 10:00:00,16.6,0.0,1.4,140,80
155,2021-10-13 11:00:00,17.9,0.0,2.5,140,74
156,2021-10-13 12:00:00,18.0,0.0,3.0,160,74
157,2021-10-13 13:00:00,19.1,0.0,2.3,110,71
158,2021-10-13 14:00:00,19.0,0.0,3.2,160,69
159,2021-10-13 15:00:00,19.6,0.0,2.8,140,70
160,2021-10-13 16:00:00,19.5,0.0,3.0,140,70
161,2021-10-13 17:00:00,18.5,0.0,2.0,90,77
162,2021-10-13 18:00:00,18.1,0.0,2.7,90,78
163,2021-10-13 19:00:00,17.7,0.0,3.2,90,80
164,2021-10-13 20:00:00,16.9,0.0,1.8,90,84
165,2021-10-13 21:00:00,16.0,0.0,1.1,90,88
166,2021-10-13 22:00:00,15.6,0.0,0.0,0,89
167,2021-10-13 23:00:00,15.6,0.0,0.1,0,89
168,2021-10-14 00:00:00,15.3,0.0,0.5,110,91
169,2021-10-14 01:00:00,14.6,0.0,0.7,20,91
170,2021-10-14 02:00:00,13.7,0.0,1.7,50,92
171,2021-10-14 03:00:00,13.3,0.0,0.7,20,94
172,2021-10-14 04:00:00,13.1,0.0,0.0,0,94
173,2021-10-14 05:00:00,12.6,0.0,0.0,0,94
174,2021-10-14 06:00:00,12.6,0.0,0.0,0,94
175,2021-10-14 07:00:00,13.1,0.0,0.7,50,95
176,2021-10-14 08:00:00,14.3,0.0,0.3,0,99
177,2021-10-14 09:00:00,14.8,0.0,0.3,0,95
178,2021-10-14 10:00:00,16.3,0.0,0.4,0,93
179,2021-10-14 11:00:00,19.6,0.0,1.0,160,77
180,2021-10-14 12:00:00,22.1,0.0,4.1,250,65
181,2021-10-14 13:00:00,23.2,0.0,4.6,250,55
182,2021-10-14 14:00:00,23.5,0.0,5.1,250,52
183,2021-10-14 15:00:00,23.7,0.0,5.4,250,52
184,2021-10-14 16:00:00,23.2,0.0,4.3,270,52
185,2021-10-14 17:00:00,22.6,0.0,2.7,270,57
186,2021-10-14 18:00:00,21.1,0.0,2.7,290,62
187,2021-10-14 19:00:00,20.1,0.0,1.5,270,66
188,2021-10-14 20:00:00,19.2,0.0,1.4,270,69
189,2021-10-14 21:00:00,16.6,0.0,0.8,270,80
190,2021-10-14 22:00:00,15.7,0.0,1.5,50,85
191,2021-10-14 23:00:00,14.7,0.0,0.7,50,86
192,2021-10-15 00:00:00,14.3,0.0,1.2,20,89
193,2021-10-15 01:00:00,15.6,0.0,2.4,270,88
194,2021-10-15 02:00:00,15.7,0.0,1.5,290,91
195,2021-10-15 03:00:00,16.2,0.0,2.0,270,85
196,2021-10-15 04:00:00,15.5,0.0,1.7,270,88
197,2021-10-15 05:00:00,16.2,0.0,2.8,290,84
198,2021-10-15 06:00:00,16.1,0.0,1.7,270,85
199,2021-10-15 07:00:00,15.3,0.0,0.4,0,89
200,2021-10-15 08:00:00,16.0,0.0,1.1,230,88
201,2021-10-15 09:00:00,16.3,0.0,2.3,270,89
202,2021-10-15 10:00:00,17.8,0.0,3.6,250,79
203,2021-10-15 11:00:00,19.1,0.0,2.4,250,73
204,2021-10-15 12:00:00,19.5,0.0,1.7,250,72
205,2021-10-15 13:00:00,19.7,0.0,2.7,50,71
206,2021-10-15 14:00:00,19.5,0.0,2.6,50,71
207,2021-10-15 15:00:00,19.1,0.0,2.2,20,74
208,2021-10-15 16:00:00,17.7,0.1,0.4,0,87
209,2021-10-15 17:00:00,17.1,0.1,1.4,250,90
210,2021-10-15 18:00:00,16.7,0.5,0.1,0,91
211,2021-10-15 19:00:00,16.1,0.9,0.3,0,88
212,2021-10-15 20:00:00,15.6,1.0,0.6,250,92
213,2021-10-15 21:00:00,15.6,0.8,0.0,0,93
214,2021-10-15 22:00:00,15.5,0.4,0.0,0,93
215,2021-10-15 23:00:00,15.6,0.7,1.3,290,93
216,2021-10-16 00:00:00,15.3,0.7,0.3,0,93
217,2021-10-16 01:00:00,15.3,2.3,0.3,0,93
218,2021-10-16 02:00:00,15.3,2.4,0.2,0,93
219,2021-10-16 03:00:00,15.6,0.7,2.6,270,93
220,2021-10-16 04:00:00,15.6,1.2,3.7,270,91
221,2021-10-16 05:00:00,14.3,0.4,3.2,270,72
222,2021-10-16 06:00:00,13.6,0.0,2.5,270,79
223,2021-10-16 07:00:00,13.1,0.2,2.1,270,87
224,2021-10-16 08:00:00,13.6,0.1,3.9,270,79
225,2021-10-16 09:00:00,13.6,0.0,4.9,250,82
226,2021-10-16 10:00:00,14.1,0.0,5.5,270,76
227,2021-10-16 11:00:00,14.0,0.0,3.5,270,74
228,2021-10-16 12:00:00,14.1,0.0,4.1,270,69
229,2021-10-16 13:00:00,13.7,0.0,5.3,270,64
230,2021-10-16 14:00:00,13.5,0.0,6.4,270,53
231,2021-10-16 15:00:00,12.3,0.0,6.8,270,34
232,2021-10-16 16:00:00,11.8,0.0,6.7,270,42
233,2021-10-16 17:00:00,10.6,0.0,4.7,270,43
234,2021-10-16 18:00:00,9.0,0.0,5.7,250,43
235,2021-10-16 19:00:00,8.3,0.0,5.3,250,46
236,2021-10-16 20:00:00,7.6,0.0,5.3,270,44
237,2021-10-16 21:00:00,6.9,0.0,6.2,270,43
238,2021-10-16 22:00:00,6.4,0.0,5.3,270,49
239,2021-10-16 23:00:00,5.4,0.0,5.7,270,51
240,2021-10-17 00:00:00,4.4,0.0,4.2,270,51
241,2021-10-17 01:00:00,3.7,0.0,5.5,270,49
242,2021-10-17 02:00:00,3.0,0.0,4.0,270,49
243,2021-10-17 03:00:00,2.4,0.0,2.2,230,48
244,2021-10-17 04:00:00,1.7,0.0,3.5,250,52
245,2021-10-17 05:00:00,1.3,0.0,3.9,270,55
246,2021-10-17 06:00:00,0.8,0.0,3.7,270,56
247,2021-10-17 07:00:00,0.6,0.0,4.1,270,56
248,2021-10-17 08:00:00,1.6,0.0,4.2,250,53
249,2021-10-17 09:00:00,3.0,0.0,4.7,250,48
250,2021-10-17 10:00:00,4.5,0.0,4.9,250,46
251,2021-10-17 11:00:00,5.9,0.0,5.6,250,40
252,2021-10-17 12:00:00,7.5,0.0,5.5,250,38
253,2021-10-17 13:00:00,9.1,0.0,5.6,250,35
254,2021-10-17 14:00:00,9.8,0.0,4.7,250,33
255,2021-10-17 15:00:00,10.1,0.0,4.3,250,33
256,2021-10-17 16:00:00,10.1,0.0,5.3,250,32
257,2021-10-17 17:00:00,9.1,0.0,4.1,270,33
258,2021-10-17 18:00:00,7.5,0.0,2.5,270,39
259,2021-10-17 19:00:00,5.5,0.0,1.9,270,49
260,2021-10-17 20:00:00,4.8,0.0,2.5,290,50
261,2021-10-17 21:00:00,3.1,0.0,1.2,360,59
262,2021-10-17 22:00:00,3.1,0.0,2.5,290,61
263,2021-10-17 23:00:00,1.7,0.0,1.2,270,70
264,2021-10-18 00:00:00,0.8,0.0,0.6,50,75
265,2021-10-18 01:00:00,1.5,0.0,0.9,320,69
266,2021-10-18 02:00:00,0.5,0.0,0.9,20,75
267,2021-10-18 03:00:00,0.0,0.0,1.3,50,77
268,2021-10-18 04:00:00,-0.3,0.0,1.3,50,77
269,2021-10-18 05:00:00,0.1,0.0,0.7,360,74
270,2021-10-18 06:00:00,0.0,0.0,0.8,340,72
271,2021-10-18 07:00:00,-1.0,0.0,0.6,70,83
272,2021-10-18 08:00:00,0.8,0.0,0.8,140,79
273,2021-10-18 09:00:00,5.0,0.0,0.9,140,63
274,2021-10-18 10:00:00,9.1,0.0,2.0,200,37
275,2021-10-18 11:00:00,11.5,0.0,1.5,180,32
276,2021-10-18 12:00:00,12.7,0.0,2.2,230,37
277,2021-10-18 13:00:00,14.4,0.0,1.3,180,35
278,2021-10-18 14:00:00,15.2,0.0,3.0,200,29
279,2021-10-18 15:00:00,15.6,0.0,2.9,230,24
280,2021-10-18 16:00:00,15.3,0.0,2.7,230,26
281,2021-10-18 17:00:00,14.5,0.0,2.8,270,34
282,2021-10-18 18:00:00,10.3,0.0,0.5,180,56
283,2021-10-18 19:00:00,8.2,0.0,0.1,0,67
284,2021-10-18 20:00:00,7.4,0.0,0.3,0,76
285,2021-10-18 21:00:00,6.7,0.0,1.0,360,82
286,2021-10-18 22:00:00,6.8,0.0,0.9,20,83
287,2021-10-18 23:00:00,6.3,0.0,0.7,360,85
288,2021-10-19 00:00:00,6.5,0.0,0.3,0,84
289,2021-10-19 01:00:00,6.4,0.0,0.0,0,86
290,2021-10-19 02:00:00,5.9,0.0,1.6,20,89
291,2021-10-19 03:00:00,6.0,0.0,1.1,20,89
292,2021-10-19 04:00:00,5.9,0.0,0.6,20,89
293,2021-10-19 05:00:00,6.5,0.0,0.9,20,84
294,2021-10-19 06:00:00,6.5,0.0,3.7,270,85
295,2021-10-19 07:00:00,6.9,0.2,3.6,270,87
296,2021-10-19 08:00:00,8.3,0.0,3.8,290,83
297,2021-10-19 09:00:00,10.0,0.0,3.2,320,76
298,2021-10-19 10:00:00,10.1,0.0,3.6,250,77
299,2021-10-19 11:00:00,12.4,0.0,5.7,250,67
300,2021-10-19 12:00:00,13.8,0.0,4.7,250,59
301,2021-10-19 13:00:00,13.5,0.0,2.8,270,59
302,2021-10-19 14:00:00,9.9,4.5,3.0,250,86
303,2021-10-19 15:00:00,11.2,0.0,2.1,250,78
304,2021-10-19 16:00:00,12.3,0.0,2.2,290,71
305,2021-10-19 17:00:00,12.3,0.0,2.6,270,63
306,2021-10-19 18:00:00,10.9,0.0,2.7,290,59
307,2021-10-19 19:00:00,10.3,0.0,3.5,290,59
308,2021-10-19 20:00:00,9.6,0.0,2.1,230,64
309,2021-10-19 21:00:00,7.6,0.0,1.3,290,72
310,2021-10-19 22:00:00,7.1,0.0,2.3,290,76
311,2021-10-19 23:00:00,5.0,0.0,1.1,20,86
312,2021-10-20 00:00:00,6.9,0.0,2.9,290,74
313,2021-10-20 01:00:00,5.2,0.0,1.9,270,76
314,2021-10-20 02:00:00,5.5,0.0,2.0,290,77
315,2021-10-20 03:00:00,4.1,0.0,2.0,360,84
316,2021-10-20 04:00:00,4.0,0.0,1.6,290,82
317,2021-10-20 05:00:00,3.7,0.0,1.6,320,82
318,2021-10-20 06:00:00,3.5,0.0,1.9,270,82
319,2021-10-20 07:00:00,3.0,0.0,0.9,320,89
320,2021-10-20 08:00:00,5.1,0.0,1.2,320,80
321,2021-10-20 09:00:00,7.4,0.0,3.0,250,69
322,2021-10-20 10:00:00,9.1,0.0,4.1,250,61
323,2021-10-20 11:00:00,10.8,0.0,2.3,230,55
324,2021-10-20 12:00:00,12.8,0.0,1.4,250,41
325,2021-10-20 13:00:00,13.0,0.0,1.1,160,42
326,2021-10-20 14:00:00,14.4,0.0,1.8,180,39
327,2021-10-20 15:00:00,14.6,0.0,2.4,250,36
328,2021-10-20 16:00:00,14.3,0.0,3.3,250,30
329,2021-10-20 17:00:00,13.1,0.0,1.5,290,39
330,2021-10-20 18:00:00,8.3,0.0,1.4,20,60
331,2021-10-20 19:00:00,6.9,0.0,0.6,230,69
332,2021-10-20 20:00:00,5.4,0.0,0.9,250,80
333,2021-10-20 21:00:00,5.0,0.0,0.4,0,82
334,2021-10-20 22:00:00,4.0,0.0,0.0,0,85
335,2021-10-20 23:00:00,3.5,0.0,1.3,290,86
336,2021-10-21 00:00:00,3.4,0.0,0.3,0,86
337,2021-10-21 01:00:00,2.7,0.0,0.3,0,88
338,2021-10-21 02:00:00,2.4,0.0,0.0,0,90
339,2021-10-21 03:00:00,1.8,0.0,0.0,0,91
340,2021-10-21 04:00:00,1.5,0.0,0.0,0,91
341,2021-10-21 05:00:00,1.0,0.0,0.0,0,92
342,2021-10-21 06:00:00,0.9,0.0,0.0,0,92
343,2021-10-21 07:00:00,0.3,0.0,0.5,270,92
344,2021-10-21 08:00:00,2.5,0.0,0.1,0,92
345,2021-10-21 09:00:00,6.0,0.0,0.4,0,84
346,2021-10-21 10:00:00,8.8,0.0,1.1,250,73
347,2021-10-21 11:00:00,12.1,0.0,0.9,70,66
348,2021-10-21 12:00:00,13.8,0.0,2.1,140,58
349,2021-10-21 13:00:00,14.1,0.0,1.4,70,53
350,2021-10-21 14:00:00,13.9,0.0,1.1,230,54
351,2021-10-21 15:00:00,14.5,0.0,2.3,200,50
352,2021-10-21 16:00:00,13.6,0.0,2.3,270,55
353,2021-10-21 17:00:00,13.3,0.0,1.4,290,57
354,2021-10-21 18:00:00,11.1,0.0,1.6,290,67
355,2021-10-21 19:00:00,9.6,0.0,1.2,340,72
356,2021-10-21 20:00:00,9.8,0.0,3.4,290,70
357,2021-10-21 21:00:00,9.3,0.0,2.6,290,70
358,2021-10-21 22:00:00,6.9,0.0,1.1,320,80
359,2021-10-21 23:00:00,7.3,0.0,2.4,270,76
360,2021-10-22 00:00:00,5.9,0.0,2.2,270,82
361,2021-10-22 01:00:00,4.9,0.0,1.0,320,85
362,2021-10-22 02:00:00,4.6,0.0,0.4,0,86
363,2021-10-22 03:00:00,3.9,0.0,0.9,340,86
364,2021-10-22 04:00:00,4.3,0.0,0.5,290,88
365,2021-10-22 05:00:00,6.0,0.0,3.1,290,78
366,2021-10-22 06:00:00,5.9,0.0,2.9,290,78
367,2021-10-22 07:00:00,5.5,0.0,2.8,290,78
368,2021-10-22 08:00:00,7.1,0.0,4.3,270,70
369,2021-10-22 09:00:00,7.4,0.0,5.6,270,71
370,2021-10-22 10:00:00,9.8,0.0,4.5,250,61
371,2021-10-22 11:00:00,11.3,0.0,5.4,250,56
372,2021-10-22 12:00:00,12.8,0.0,5.1,250,53
373,2021-10-22 13:00:00,13.8,0.0,4.6,290,44
374,2021-10-22 14:00:00,14.1,0.0,4.4,320,43
375,2021-10-22 15:00:00,14.6,0.0,3.6,270,38
376,2021-10-22 16:00:00,14.4,0.0,3.4,270,39
377,2021-10-22 17:00:00,13.6,0.0,2.6,270,41
378,2021-10-22 18:00:00,12.1,0.0,1.7,290,47
379,2021-10-22 19:00:00,8.8,0.0,0.4,0,66
380,2021-10-22 20:00:00,7.5,0.0,0.8,230,73
381,2021-10-22 21:00:00,5.9,0.0,0.3,0,81
382,2021-10-22 22:00:00,5.6,0.0,0.2,0,84
383,2021-10-22 23:00:00,4.4,0.0,0.0,0,85
384,2021-10-23 00:00:00,3.7,0.0,0.4,0,87
385,2021-10-23 01:00:00,3.2,0.0,0.2,0,90
386,2021-10-23 02:00:00,2.2,0.0,0.8,20,91
387,2021-10-23 03:00:00,2.5,0.0,0.3,0,90
388,2021-10-23 04:00:00,5.1,0.0,1.5,340,83
389,2021-10-23 05:00:00,2.2,0.0,0.5,20,89
390,2021-10-23 06:00:00,1.6,0.0,0.7,110,90
391,2021-10-23 07:00:00,1.7,0.0,0.7,70,92
392,2021-10-23 08:00:00,3.9,0.0,0.1,0,92
393,2021-10-23 09:00:00,7.9,0.0,0.1,0,81
394,2021-10-23 10:00:00,11.7,0.0,0.8,230,63
395,2021-10-23 11:00:00,14.6,0.0,1.5,160,36
396,2021-10-23 12:00:00,15.3,0.0,1.7,200,39
397,2021-10-23 13:00:00,15.6,0.0,1.7,180,34
398,2021-10-23 14:00:00,17.2,0.0,2.7,250,29
399,2021-10-23 15:00:00,16.8,0.0,2.3,250,27
400,2021-10-23 16:00:00,16.7,0.0,2.4,270,27
401,2021-10-23 17:00:00,15.3,0.0,1.6,290,31
402,2021-10-23 18:00:00,10.4,0.0,1.2,250,55
403,2021-10-23 19:00:00,7.9,0.0,0.8,50,65
404,2021-10-23 20:00:00,6.0,0.0,1.0,50,73
405,2021-10-23 21:00:00,5.3,0.0,0.6,20,77
406,2021-10-23 22:00:00,4.3,0.0,0.5,320,82
407,2021-10-23 23:00:00,3.7,0.0,1.1,230,82
408,2021-10-24 00:00:00,3.9,0.0,0.4,0,82
409,2021-10-24 01:00:00,3.9,0.0,0.7,90,84
410,2021-10-24 02:00:00,3.2,0.0,0.2,0,86
411,2021-10-24 03:00:00,3.0,0.0,1.2,20,88
412,2021-10-24 04:00:00,3.2,0.0,0.6,50,89
413,2021-10-24 05:00:00,2.4,0.0,0.0,0,89
414,2021-10-24 06:00:00,2.1,0.0,0.0,0,89
415,2021-10-24 07:00:00,1.9,0.0,0.0,0,91
416,2021-10-24 08:00:00,3.2,0.0,0.0,0,91
417,2021-10-24 09:00:00,8.3,0.0,0.6,110,75
418,2021-10-24 10:00:00,11.7,0.0,3.3,250,55
419,2021-10-24 11:00:00,14.0,0.0,2.7,250,48
420,2021-10-24 12:00:00,15.4,0.0,3.1,230,37
421,2021-10-24 13:00:00,15.8,0.0,3.3,250,39
422,2021-10-24 14:00:00,16.7,0.0,2.8,230,34
423,2021-10-24 15:00:00,17.0,0.0,3.3,230,32
424,2021-10-24 16:00:00,16.7,0.0,2.2,250,35
425,2021-10-24 17:00:00,15.1,0.0,1.3,320,41
426,2021-10-24 18:00:00,10.9,0.0,0.5,160,61
427,2021-10-24 19:00:00,8.6,0.0,0.6,200,73
428,2021-10-24 20:00:00,7.5,0.0,0.2,0,77
429,2021-10-24 21:00:00,6.5,0.0,1.1,50,76
430,2021-10-24 22:00:00,5.4,0.0,0.0,0,82
431,2021-10-24 23:00:00,5.1,0.0,0.1,0,83
432,2021-10-25 00:00:00,4.5,0.0,0.7,340,87
433,2021-10-25 01:00:00,4.1,0.0,0.6,20,88
434,2021-10-25 02:00:00,4.1,0.0,0.0,0,89
435,2021-10-25 03:00:00,4.1,0.0,0.2,0,89
436,2021-10-25 04:00:00,3.5,0.0,0.4,0,89
437,2021-10-25 05:00:00,2.9,0.0,0.5,50,89
438,2021-10-25 06:00:00,2.5,0.0,0.3,0,91
439,2021-10-25 07:00:00,2.4,0.0,0.3,0,92
440,2021-10-25 08:00:00,3.3,0.0,0.0,0,92
441,2021-10-25 09:00:00,7.1,0.0,0.6,140,82
442,2021-10-25 10:00:00,10.1,0.0,4.5,250,68
443,2021-10-25 11:00:00,12.6,0.0,4.6,250,61
444,2021-10-25 12:00:00,14.9,0.0,3.8,250,53
445,2021-10-25 13:00:00,15.5,0.0,4.2,250,49
446,2021-10-25 14:00:00,16.2,0.0,4.6,250,38
447,2021-10-25 15:00:00,16.4,0.0,3.4,250,39
448,2021-10-25 16:00:00,16.2,0.0,3.3,250,41
449,2021-10-25 17:00:00,15.1,0.0,2.9,270,42
