,tm,ta,rn,ws,wd,hm
0,2021-03-25 00:00:00,11.2,0.0,1.7,200.0,79
1,2021-03-25 01:00:00,10.8,0.0,1.0,160.0,82
2,2021-03-25 02:00:00,10.5,0.0,1.5,230.0,85
3,2021-03-25 03:00:00,10.6,0.0,1.9,270.0,82
4,2021-03-25 04:00:00,10.3,0.0,1.1,250.0,84
5,2021-03-25 05:00:00,10.0,0.0,1.3,230.0,82
6,2021-03-25 06:00:00,10.1,0.0,2.4,340.0,69
7,2021-03-25 07:00:00,10.2,0.0,1.4,20.0,78
8,2021-03-25 08:00:00,11.0,0.0,2.7,70.0,76
9,2021-03-25 09:00:00,12.5,0.0,0.6,180.0,68
10,2021-03-25 10:00:00,13.4,0.0,1.6,70.0,59
11,2021-03-25 11:00:00,15.6,0.0,2.0,200.0,52
12,2021-03-25 12:00:00,16.7,0.0,3.2,180.0,35
13,2021-03-25 13:00:00,17.9,0.0,3.8,200.0,36
14,2021-03-25 14:00:00,18.6,0.0,4.0,200.0,25
15,2021-03-25 15:00:00,19.1,0.0,3.4,200.0,29
16,2021-03-25 16:00:00,17.8,0.0,3.8,200.0,44
17,2021-03-25 17:00:00,16.8,0.0,5.0,200.0,46
18,2021-03-25 18:00:00,15.7,0.0,3.7,200.0,54
19,2021-03-25 19:00:00,14.5,0.0,4.3,200.0,55
20,2021-03-25 20:00:00,13.9,0.0,4.4,230.0,56
21,2021-03-25 21:00:00,13.2,0.0,2.8,230.0,68
22,2021-03-25 22:00:00,12.5,0.0,1.2,250.0,72
23,2021-03-25 23:00:00,11.9,0.0,1.4,200.0,73
24,2021-03-26 00:00:00,11.6,0.0,1.1,270.0,77
25,2021-03-26 01:00:00,11.1,0.0,1.7,230.0,80
26,2021-03-26 02:00:00,11.2,0.0,1.4,290.0,64
27,2021-03-26 03:00:00,10.9,0.0,0.2,0.0,73
28,2021-03-26 04:00:00,10.2,0.0,0.7,270.0,54
29,2021-03-26 05:00:00,9.9,0.0,0.1,0.0,62
30,2021-03-26 06:00:00,9.7,0.0,1.3,250.0,58
31,2021-03-26 07:00:00,9.4,0.0,2.1,230.0,64
32,2021-03-26 08:00:00,10.8,0.0,1.7,50.0,67
33,2021-03-26 09:00:00,12.7,0.0,1.0,70.0,63
34,2021-03-26 10:00:00,15.2,0.0,0.7,110.0,49
35,2021-03-26 11:00:00,17.6,0.0,0.9,70.0,42
36,2021-03-26 12:00:00,18.1,0.0,1.5,90.0,37
37,2021-03-26 13:00:00,19.4,0.0,0.5,110.0,34
38,2021-03-26 14:00:00,20.2,0.0,2.0,90.0,22
39,2021-03-26 15:00:00,19.9,0.0,3.6,90.0,26
40,2021-03-26 16:00:00,18.9,0.0,3.9,110.0,30
41,2021-03-26 17:00:00,18.3,0.0,2.3,90.0,34
42,2021-03-26 18:00:00,16.9,0.0,2.7,110.0,37
43,2021-03-26 19:00:00,15.3,0.0,2.3,90.0,54
44,2021-03-26 20:00:00,14.7,0.0,1.7,70.0,61
45,2021-03-26 21:00:00,14.3,0.0,2.0,90.0,61
46,2021-03-26 22:00:00,13.6,0.0,2.3,20.0,71
47,2021-03-26 23:00:00,13.6,0.0,2.1,70.0,64
48,2021-03-27 00:00:00,13.5,0.0,1.9,90.0,65
49,2021-03-27 01:00:00,12.5,0.0,1.2,70.0,70
50,2021-03-27 02:00:00,12.2,0.0,1.2,50.0,69
51,2021-03-27 03:00:00,11.9,0.0,1.7,20.0,71
52,2021-03-27 04:00:00,11.8,0.0,2.2,70.0,71
53,2021-03-27 05:00:00,11.2,0.0,2.7,70.0,76
54,2021-03-27 06:00:00,11.1,0.0,3.5,50.0,77
55,2021-03-27 07:00:00,11.6,0.0,4.4,50.0,74
56,2021-03-27 08:00:00,11.7,0.0,5.3,50.0,75
57,2021-03-27 09:00:00,12.6,0.0,4.9,50.0,72
58,2021-03-27 10:00:00,13.4,0.0,2.7,70.0,71
59,2021-03-27 11:00:00,14.5,0.0,3.7,90.0,78
60,2021-03-27 12:00:00,15.2,0.0,4.6,90.0,85
61,2021-03-27 13:00:00,15.2,0.0,4.6,90.0,91
62,2021-03-27 14:00:00,15.2,0.0,4.5,90.0,93
63,2021-03-27 15:00:00,15.3,0.1,4.6,110.0,93
64,2021-03-27 16:00:00,15.1,0.0,5.5,110.0,94
65,2021-03-27 17:00:00,14.9,0.0,4.8,110.0,97
66,2021-03-27 18:00:00,15.8,8.4,4.4,160.0,97
67,2021-03-27 19:00:00,16.8,0.0,9.5,160.0,90
68,2021-03-27 20:00:00,15.7,0.0,8.2,200.0,96
69,2021-03-27 21:00:00,15.7,16.4,7.6,200.0,99
70,2021-03-27 22:00:00,15.4,0.0,5.1,200.0,100
71,2021-03-27 23:00:00,14.9,0.0,5.4,200.0,99
72,2021-03-28 00:00:00,14.6,4.9,4.4,200.0,99
73,2021-03-28 01:00:00,14.5,0.0,3.3,230.0,100
74,2021-03-28 02:00:00,14.5,0.0,4.8,230.0,100
75,2021-03-28 03:00:00,14.5,0.6,5.2,230.0,100
76,2021-03-28 04:00:00,14.1,0.0,6.6,230.0,100
77,2021-03-28 05:00:00,13.7,0.0,6.9,270.0,87
78,2021-03-28 06:00:00,12.5,0.0,9.9,270.0,80
79,2021-03-28 07:00:00,11.8,0.0,7.5,270.0,79
80,2021-03-28 08:00:00,12.0,0.0,6.5,270.0,78
81,2021-03-28 09:00:00,12.7,0.0,8.2,270.0,71
82,2021-03-28 10:00:00,12.9,0.0,5.7,270.0,70
83,2021-03-28 11:00:00,13.9,0.0,2.9,250.0,68
84,2021-03-28 12:00:00,15.4,0.0,8.2,270.0,64
85,2021-03-28 13:00:00,15.9,0.0,6.8,290.0,62
86,2021-03-28 14:00:00,16.5,0.0,9.0,270.0,58
87,2021-03-28 15:00:00,17.7,0.0,6.9,270.0,53
88,2021-03-28 16:00:00,18.0,0.0,4.6,250.0,52
89,2021-03-28 17:00:00,17.9,0.0,5.6,270.0,51
90,2021-03-28 18:00:00,17.3,0.0,5.5,270.0,52
91,2021-03-28 19:00:00,16.0,0.0,3.3,250.0,54
92,2021-03-28 20:00:00,15.5,0.0,6.0,250.0,56
93,2021-03-28 21:00:00,14.7,0.0,2.9,250.0,64
94,2021-03-28 22:00:00,13.6,0.0,3.3,230.0,76
95,2021-03-28 23:00:00,13.6,0.0,5.9,250.0,71
96,2021-03-29 00:00:00,13.1,0.0,6.2,250.0,75
97,2021-03-29 01:00:00,12.4,0.0,4.4,250.0,81
98,2021-03-29 02:00:00,12.5,0.0,4.5,230.0,80
99,2021-03-29 03:00:00,12.9,0.0,4.5,230.0,79
100,2021-03-29 04:00:00,13.0,0.0,4.0,230.0,82
101,2021-03-29 05:00:00,12.9,0.0,4.3,250.0,82
102,2021-03-29 06:00:00,12.5,0.0,4.7,250.0,81
103,2021-03-29 07:00:00,12.2,0.0,4.4,250.0,67
104,2021-03-29 08:00:00,12.3,0.0,3.3,250.0,58
105,2021-03-29 09:00:00,12.9,0.0,3.4,250.0,56
106,2021-03-29 10:00:00,14.3,0.0,4.5,270.0,44
107,2021-03-29 11:00:00,15.3,0.0,3.5,250.0,43
108,2021-03-29 12:00:00,16.2,0.0,5.7,230.0,40
109,2021-03-29 13:00:00,17.7,0.0,5.4,230.0,33
110,2021-03-29 14:00:00,18.6,0.0,6.0,230.0,29
111,2021-03-29 15:00:00,18.9,0.0,6.4,230.0,30
112,2021-03-29 16:00:00,16.9,0.0,5.6,200.0,51
113,2021-03-29 17:00:00,15.9,0.0,5.6,200.0,57
114,2021-03-29 18:00:00,14.9,0.0,4.6,180.0,66
115,2021-03-29 19:00:00,15.9,0.0,2.7,290.0,31
116,2021-03-29 20:00:00,15.4,0.0,1.2,270.0,33
117,2021-03-29 21:00:00,14.9,0.0,2.8,270.0,39
118,2021-03-29 22:00:00,14.4,0.0,6.3,290.0,27
119,2021-03-29 23:00:00,13.8,0.0,8.7,290.0,26
120,2021-03-30 00:00:00,13.2,0.0,8.3,320.0,28
121,2021-03-30 01:00:00,12.9,0.0,7.5,320.0,28
122,2021-03-30 02:00:00,12.7,0.0,6.4,320.0,28
123,2021-03-30 03:00:00,12.4,0.0,3.2,290.0,29
124,2021-03-30 04:00:00,11.9,0.0,2.9,340.0,29
125,2021-03-30 05:00:00,11.5,0.0,1.5,340.0,33
126,2021-03-30 06:00:00,10.9,0.0,2.8,50.0,53
127,2021-03-30 07:00:00,11.2,0.0,2.5,20.0,36
128,2021-03-30 08:00:00,11.6,0.0,0.2,0.0,36
129,2021-03-30 09:00:00,13.0,0.0,1.2,50.0,28
130,2021-03-30 10:00:00,14.7,0.0,1.2,70.0,24
131,2021-03-30 11:00:00,15.1,0.0,1.8,90.0,29
132,2021-03-30 12:00:00,15.7,0.0,0.9,90.0,25
133,2021-03-30 13:00:00,17.5,0.0,1.4,180.0,25
134,2021-03-30 14:00:00,17.4,0.0,1.7,110.0,27
135,2021-03-30 15:00:00,18.1,0.0,2.2,200.0,28
136,2021-03-30 16:00:00,18.1,0.0,2.5,200.0,31
137,2021-03-30 17:00:00,17.6,0.0,3.8,230.0,26
138,2021-03-30 18:00:00,16.1,0.0,4.0,230.0,31
139,2021-03-30 19:00:00,14.7,0.0,2.8,230.0,34
140,2021-03-30 20:00:00,14.0,0.0,3.1,250.0,31
141,2021-03-30 21:00:00,13.1,0.0,1.3,230.0,44
142,2021-03-30 22:00:00,12.2,0.0,0.2,0.0,42
143,2021-03-30 23:00:00,12.0,0.0,1.8,70.0,43
144,2021-03-31 00:00:00,11.5,0.0,0.6,360.0,48
145,2021-03-31 01:00:00,11.3,0.0,0.6,70.0,46
146,2021-03-31 02:00:00,11.1,0.0,0.6,140.0,54
147,2021-03-31 03:00:00,11.0,0.0,1.2,230.0,63
148,2021-03-31 04:00:00,10.6,0.0,1.6,70.0,73
149,2021-03-31 05:00:00,10.1,0.0,2.4,70.0,74
150,2021-03-31 06:00:00,10.0,0.0,2.9,70.0,74
151,2021-03-31 07:00:00,10.2,0.0,3.6,50.0,70
152,2021-03-31 08:00:00,11.2,0.0,4.3,50.0,65
153,2021-03-31 09:00:00,12.6,0.0,4.2,50.0,61
154,2021-03-31 10:00:00,14.2,0.0,3.0,50.0,51
155,2021-03-31 11:00:00,15.3,0.0,1.9,90.0,51
156,2021-03-31 12:00:00,16.3,0.0,2.7,90.0,46
157,2021-03-31 13:00:00,17.7,0.0,1.8,110.0,43
158,2021-03-31 14:00:00,18.3,0.0,3.0,110.0,34
159,2021-03-31 15:00:00,18.0,0.0,2.0,90.0,42
160,2021-03-31 16:00:00,18.0,0.0,1.7,110.0,40
161,2021-03-31 17:00:00,17.1,0.0,1.3,110.0,49
162,2021-03-31 18:00:00,16.0,0.0,0.6,160.0,57
163,2021-03-31 19:00:00,14.5,0.0,2.3,160.0,69
164,2021-03-31 20:00:00,14.3,0.0,0.3,0.0,66
165,2021-03-31 21:00:00,13.6,0.0,1.7,70.0,70
166,2021-03-31 22:00:00,13.2,0.0,1.0,70.0,73
167,2021-03-31 23:00:00,13.6,0.0,4.6,50.0,62
168,2021-04-01 00:00:00,13.5,0.0,6.4,50.0,60
169,2021-04-01 01:00:00,13.2,0.0,4.2,70.0,61
170,2021-04-01 02:00:00,12.9,0.0,2.1,50.0,66
171,2021-04-01 03:00:00,12.2,0.0,4.0,50.0,69
172,2021-04-01 04:00:00,12.5,0.0,6.0,70.0,60
173,2021-04-01 05:00:00,12.7,0.0,7.1,70.0,57
174,2021-04-01 06:00:00,12.4,0.0,8.6,70.0,59
175,2021-04-01 07:00:00,12.3,0.0,7.3,50.0,59
176,2021-04-01 08:00:00,12.3,0.0,7.3,50.0,58
177,2021-04-01 09:00:00,13.3,0.0,8.0,50.0,53
178,2021-04-01 10:00:00,14.6,0.0,9.6,50.0,48
179,2021-04-01 11:00:00,16.0,0.0,8.5,50.0,41
180,2021-04-01 12:00:00,17.4,0.0,9.0,70.0,36
181,2021-04-01 13:00:00,17.8,0.0,10.2,70.0,28
182,2021-04-01 14:00:00,18.0,0.0,11.8,70.0,26
183,2021-04-01 15:00:00,17.5,0.0,7.8,90.0,28
184,2021-04-01 16:00:00,17.1,0.0,5.2,90.0,33
185,2021-04-01 17:00:00,16.9,0.0,6.3,90.0,33
186,2021-04-01 18:00:00,16.6,0.0,6.9,90.0,35
187,2021-04-01 19:00:00,16.3,0.0,4.9,70.0,35
188,2021-04-01 20:00:00,15.9,0.0,5.6,70.0,36
189,2021-04-01 21:00:00,15.9,0.0,8.5,70.0,30
190,2021-04-01 22:00:00,15.6,0.0,7.1,70.0,33
191,2021-04-01 23:00:00,15.3,0.0,8.0,70.0,33
192,2021-04-02 00:00:00,14.9,0.0,7.7,50.0,37
193,2021-04-02 01:00:00,14.5,0.0,7.0,70.0,40
194,2021-04-02 02:00:00,14.1,0.0,9.2,50.0,43
195,2021-04-02 03:00:00,14.0,0.0,8.4,50.0,45
196,2021-04-02 04:00:00,13.9,0.0,10.0,50.0,47
197,2021-04-02 05:00:00,13.6,0.0,9.3,50.0,51
198,2021-04-02 06:00:00,13.5,0.0,9.6,50.0,52
199,2021-04-02 07:00:00,13.4,0.0,8.0,50.0,55
200,2021-04-02 08:00:00,13.7,0.0,6.9,50.0,56
201,2021-04-02 09:00:00,14.2,0.0,7.4,50.0,58
202,2021-04-02 10:00:00,14.8,0.0,8.8,50.0,58
203,2021-04-02 11:00:00,15.8,0.0,8.1,50.0,56
204,2021-04-02 12:00:00,17.4,0.0,7.3,50.0,53
205,2021-04-02 13:00:00,18.1,0.0,7.0,50.0,54
206,2021-04-02 14:00:00,18.7,0.0,6.0,50.0,54
207,2021-04-02 15:00:00,18.3,0.0,2.9,90.0,58
208,2021-04-02 16:00:00,17.8,0.0,2.5,90.0,60
209,2021-04-02 17:00:00,17.3,0.0,3.9,90.0,64
210,2021-04-02 18:00:00,17.0,0.0,2.8,90.0,66
211,2021-04-02 19:00:00,16.6,0.0,3.0,70.0,68
212,2021-04-02 20:00:00,16.9,0.0,3.9,50.0,64
213,2021-04-02 21:00:00,16.8,0.0,2.3,50.0,65
214,2021-04-02 22:00:00,17.0,0.0,6.0,50.0,62
215,2021-04-02 23:00:00,16.7,0.0,5.3,50.0,65
216,2021-04-03 00:00:00,16.6,0.0,2.4,50.0,66
217,2021-04-03 01:00:00,16.2,0.0,2.9,50.0,69
218,2021-04-03 02:00:00,16.2,0.0,2.9,70.0,70
219,2021-04-03 03:00:00,16.0,0.0,1.1,20.0,73
220,2021-04-03 04:00:00,15.8,0.0,3.3,70.0,74
221,2021-04-03 05:00:00,15.4,0.0,3.8,50.0,77
222,2021-04-03 06:00:00,15.6,0.0,3.5,50.0,75
223,2021-04-03 07:00:00,15.6,0.0,3.4,50.0,77
224,2021-04-03 08:00:00,15.7,0.2,0.9,20.0,80
225,2021-04-03 09:00:00,14.6,2.6,4.4,50.0,93
226,2021-04-03 10:00:00,14.4,0.4,2.6,50.0,98
227,2021-04-03 11:00:00,14.6,0.6,3.0,50.0,100
228,2021-04-03 12:00:00,15.1,3.4,1.5,70.0,99
229,2021-04-03 13:00:00,15.2,5.0,0.8,70.0,99
230,2021-04-03 14:00:00,15.3,1.5,2.0,90.0,99
231,2021-04-03 15:00:00,15.0,2.1,2.7,90.0,99
232,2021-04-03 16:00:00,15.1,6.1,2.2,90.0,99
233,2021-04-03 17:00:00,15.2,13.5,1.5,90.0,99
234,2021-04-03 18:00:00,15.1,6.6,2.7,70.0,99
235,2021-04-03 19:00:00,15.3,3.0,1.2,70.0,99
236,2021-04-03 20:00:00,15.5,2.6,0.9,70.0,99
237,2021-04-03 21:00:00,16.5,2.2,2.1,180.0,99
238,2021-04-03 22:00:00,16.4,0.2,1.8,230.0,100
239,2021-04-03 23:00:00,15.6,0.0,2.4,200.0,100
240,2021-04-04 00:00:00,14.8,0.0,3.9,230.0,100
241,2021-04-04 01:00:00,14.1,0.0,3.5,200.0,100
242,2021-04-04 02:00:00,13.7,0.0,3.1,230.0,100
243,2021-04-04 03:00:00,13.4,0.0,3.7,230.0,100
244,2021-04-04 04:00:00,13.5,0.0,3.9,200.0,100
245,2021-04-04 05:00:00,14.0,0.1,2.5,250.0,100
246,2021-04-04 06:00:00,13.6,0.5,4.0,270.0,100
247,2021-04-04 07:00:00,13.3,0.0,4.9,270.0,96
248,2021-04-04 08:00:00,13.2,0.2,5.1,290.0,94
249,2021-04-04 09:00:00,13.3,0.0,2.2,290.0,92
250,2021-04-04 10:00:00,12.9,1.3,2.3,90.0,99
251,2021-04-04 11:00:00,12.2,0.5,2.8,110.0,100
252,2021-04-04 12:00:00,12.2,0.2,2.2,140.0,100
253,2021-04-04 13:00:00,12.5,0.4,0.2,0.0,99
254,2021-04-04 14:00:00,12.7,1.0,1.4,180.0,99
255,2021-04-04 15:00:00,11.6,1.3,3.7,50.0,99
256,2021-04-04 16:00:00,11.8,0.1,2.4,50.0,100
257,2021-04-04 17:00:00,11.8,0.0,4.2,50.0,93
258,2021-04-04 18:00:00,11.2,0.0,5.4,70.0,90
259,2021-04-04 19:00:00,11.3,0.0,4.6,70.0,79
260,2021-04-04 20:00:00,11.1,0.0,4.3,70.0,85
261,2021-04-04 21:00:00,10.4,0.0,5.1,70.0,88
262,2021-04-04 22:00:00,10.0,0.0,4.2,50.0,91
263,2021-04-04 23:00:00,9.5,0.2,4.4,70.0,92
264,2021-04-05 00:00:00,9.5,0.2,4.3,50.0,81
265,2021-04-05 01:00:00,9.6,0.0,2.5,20.0,73
266,2021-04-05 02:00:00,9.5,0.0,2.3,360.0,68
267,2021-04-05 03:00:00,9.3,0.0,3.3,20.0,72
268,2021-04-05 04:00:00,9.1,0.0,3.6,20.0,73
269,2021-04-05 05:00:00,9.0,0.0,5.1,70.0,72
270,2021-04-05 06:00:00,8.5,0.0,4.9,20.0,65
271,2021-04-05 07:00:00,8.5,0.0,6.1,20.0,61
272,2021-04-05 08:00:00,8.9,0.0,6.4,20.0,50
273,2021-04-05 09:00:00,9.4,0.0,6.9,20.0,45
274,2021-04-05 10:00:00,10.3,0.0,6.3,20.0,42
275,2021-04-05 11:00:00,11.3,0.0,5.3,20.0,41
276,2021-04-05 12:00:00,12.2,0.0,5.1,50.0,40
277,2021-04-05 13:00:00,13.1,0.0,5.4,50.0,39
278,2021-04-05 14:00:00,13.9,0.0,3.0,70.0,37
279,2021-04-05 15:00:00,14.5,0.0,3.7,70.0,34
280,2021-04-05 16:00:00,15.0,0.0,2.5,90.0,38
281,2021-04-05 17:00:00,15.0,0.0,1.2,90.0,37
282,2021-04-05 18:00:00,13.7,0.0,2.2,110.0,49
283,2021-04-05 19:00:00,12.2,0.0,1.2,140.0,55
284,2021-04-05 20:00:00,11.4,0.0,0.2,0.0,58
285,2021-04-05 21:00:00,10.8,0.0,0.6,290.0,60
286,2021-04-05 22:00:00,10.6,0.0,2.0,290.0,64
287,2021-04-06 00:00:00,9.8,0.0,1.2,50.0,66
288,2021-04-06 01:00:00,9.8,0.0,1.2,50.0,74
289,2021-04-06 02:00:00,9.7,0.0,1.2,70.0,76
290,2021-04-06 03:00:00,9.5,0.0,2.0,50.0,78
291,2021-04-06 04:00:00,8.9,0.0,0.7,70.0,79
292,2021-04-06 05:00:00,8.9,0.0,2.8,50.0,77
293,2021-04-06 06:00:00,8.8,0.0,2.8,50.0,71
294,2021-04-06 07:00:00,8.8,0.0,1.6,270.0,55
295,2021-04-06 08:00:00,9.8,0.0,1.5,70.0,54
296,2021-04-06 09:00:00,10.5,0.0,1.3,70.0,60
297,2021-04-06 10:00:00,11.3,0.0,1.4,70.0,56
298,2021-04-06 11:00:00,12.8,0.0,1.9,180.0,55
299,2021-04-06 12:00:00,14.3,0.0,2.0,200.0,48
300,2021-04-06 13:00:00,15.8,0.0,3.3,200.0,44
301,2021-04-06 14:00:00,17.1,0.0,3.2,180.0,41
302,2021-04-06 15:00:00,17.4,0.0,3.6,200.0,39
303,2021-04-06 16:00:00,16.6,0.0,4.1,200.0,51
304,2021-04-06 17:00:00,16.4,0.0,5.0,200.0,51
305,2021-04-06 18:00:00,15.9,0.0,4.8,230.0,53
306,2021-04-06 19:00:00,14.7,0.0,1.7,200.0,63
307,2021-04-06 20:00:00,16.3,0.0,5.7,340.0,30
308,2021-04-06 21:00:00,15.7,0.0,5.3,360.0,31
309,2021-04-06 22:00:00,15.2,0.0,5.0,340.0,32
310,2021-04-06 23:00:00,14.7,0.0,4.1,360.0,34
311,2021-04-07 00:00:00,14.6,0.0,5.0,360.0,34
312,2021-04-07 01:00:00,14.3,0.0,3.4,320.0,36
313,2021-04-07 02:00:00,13.6,0.0,5.7,290.0,36
314,2021-04-07 03:00:00,13.4,0.0,5.0,340.0,36
315,2021-04-07 04:00:00,13.3,0.0,6.4,320.0,35
316,2021-04-07 05:00:00,12.7,0.0,6.3,320.0,38
317,2021-04-07 06:00:00,12.0,0.0,3.7,320.0,42
318,2021-04-07 07:00:00,11.6,0.0,0.6,90.0,46
319,2021-04-07 08:00:00,12.8,0.0,0.9,180.0,45
320,2021-04-07 09:00:00,14.4,0.0,0.6,180.0,41
321,2021-04-07 10:00:00,15.9,0.0,2.0,200.0,40
322,2021-04-07 11:00:00,17.6,0.0,1.4,90.0,35
323,2021-04-07 12:00:00,19.2,0.0,2.7,90.0,23
324,2021-04-07 13:00:00,20.2,0.0,2.9,90.0,22
325,2021-04-07 14:00:00,20.1,0.0,4.5,180.0,28
326,2021-04-07 15:00:00,20.3,0.0,2.7,160.0,28
327,2021-04-07 16:00:00,19.6,0.0,2.6,140.0,32
328,2021-04-07 17:00:00,18.6,0.0,3.4,200.0,39
329,2021-04-07 18:00:00,16.6,0.0,4.1,230.0,44
330,2021-04-07 19:00:00,15.4,0.0,3.6,200.0,45
331,2021-04-07 20:00:00,14.8,0.0,2.8,200.0,55
332,2021-04-07 21:00:00,14.2,0.0,2.1,180.0,54
333,2021-04-07 22:00:00,14.0,0.0,1.9,230.0,56
334,2021-04-07 23:00:00,13.5,0.0,1.6,230.0,62
335,2021-04-08 00:00:00,13.3,0.0,1.4,230.0,54
336,2021-04-08 01:00:00,13.5,0.0,2.1,320.0,39
337,2021-04-08 02:00:00,13.2,0.0,2.9,290.0,40
338,2021-04-08 03:00:00,13.2,0.0,2.0,290.0,39
339,2021-04-08 04:00:00,12.8,0.0,1.9,290.0,41
340,2021-04-08 05:00:00,12.6,0.0,2.4,230.0,54
341,2021-04-08 06:00:00,12.0,0.0,2.1,250.0,51
342,2021-04-08 07:00:00,11.5,0.0,1.8,250.0,42
343,2021-04-08 08:00:00,13.0,0.0,0.8,160.0,32
344,2021-04-08 09:00:00,14.5,0.0,1.9,70.0,55
345,2021-04-08 10:00:00,16.2,0.0,1.4,180.0,39
346,2021-04-08 11:00:00,17.5,0.0,2.7,180.0,32
347,2021-04-08 12:00:00,18.1,0.0,4.0,200.0,32
348,2021-04-08 13:00:00,19.0,0.0,4.6,180.0,29
349,2021-04-08 14:00:00,20.7,0.0,6.6,230.0,20
350,2021-04-08 15:00:00,19.4,0.0,6.6,200.0,32
351,2021-04-08 16:00:00,19.3,0.0,7.1,200.0,31
352,2021-04-08 17:00:00,19.5,0.0,6.6,250.0,21
353,2021-04-08 18:00:00,18.7,0.0,4.6,230.0,26
354,2021-04-08 19:00:00,17.5,0.0,4.9,290.0,19
355,2021-04-08 20:00:00,16.1,0.0,8.6,290.0,19
356,2021-04-08 21:00:00,14.9,0.0,5.9,320.0,24
357,2021-04-08 22:00:00,13.9,0.0,5.9,320.0,29
358,2021-04-08 23:00:00,13.3,0.0,1.7,20.0,59
359,2021-04-09 00:00:00,13.3,0.0,1.7,50.0,72
360,2021-04-09 01:00:00,12.6,0.0,3.6,50.0,67
361,2021-04-09 02:00:00,11.9,0.0,0.6,270.0,68
362,2021-04-09 03:00:00,11.6,0.0,2.7,70.0,69
363,2021-04-09 04:00:00,10.8,0.0,0.1,0.0,68
364,2021-04-09 05:00:00,10.3,0.0,0.7,160.0,67
365,2021-04-09 06:00:00,9.9,0.0,1.1,70.0,58
366,2021-04-09 07:00:00,10.0,0.0,3.1,50.0,72
367,2021-04-09 08:00:00,11.2,0.0,4.9,50.0,56
368,2021-04-09 09:00:00,12.9,0.0,3.5,50.0,42
369,2021-04-09 10:00:00,14.1,0.0,5.4,50.0,38
370,2021-04-09 11:00:00,15.3,0.0,5.7,50.0,41
371,2021-04-09 12:00:00,16.5,0.0,2.1,50.0,42
372,2021-04-09 13:00:00,16.7,0.0,4.6,110.0,53
373,2021-04-09 14:00:00,17.3,0.0,3.9,110.0,52
374,2021-04-09 15:00:00,15.9,0.0,5.9,90.0,55
375,2021-04-09 16:00:00,15.2,0.0,7.5,110.0,58
376,2021-04-09 17:00:00,14.2,0.0,6.2,90.0,62
377,2021-04-09 18:00:00,13.6,0.0,6.9,90.0,67
378,2021-04-09 19:00:00,12.5,0.0,5.8,90.0,65
379,2021-04-09 20:00:00,12.0,0.0,6.0,70.0,60
380,2021-04-09 21:00:00,11.6,0.0,5.2,70.0,59
381,2021-04-09 22:00:00,11.2,0.0,6.6,70.0,58
382,2021-04-09 23:00:00,10.7,0.0,5.9,70.0,57
383,2021-04-10 00:00:00,10.3,0.0,5.7,70.0,59
384,2021-04-10 01:00:00,9.9,0.0,7.2,50.0,59
385,2021-04-10 02:00:00,9.6,0.0,6.4,50.0,61
386,2021-04-10 03:00:00,9.3,0.0,6.3,70.0,62
387,2021-04-10 04:00:00,9.1,0.0,6.8,70.0,61
388,2021-04-10 05:00:00,8.8,0.0,5.5,70.0,64
389,2021-04-10 06:00:00,8.6,0.0,6.3,70.0,62
390,2021-04-10 07:00:00,8.8,0.0,5.6,50.0,61
391,2021-04-10 08:00:00,9.7,0.0,6.0,70.0,60
392,2021-04-10 09:00:00,10.4,0.0,6.2,50.0,58
393,2021-04-10 10:00:00,11.6,0.0,3.6,70.0,56
394,2021-04-10 11:00:00,12.7,0.0,1.8,70.0,52
395,2021-04-10 12:00:00,14.4,0.0,2.4,140.0,48
396,2021-04-10 13:00:00,14.3,0.0,3.4,110.0,48
397,2021-04-10 14:00:00,14.6,0.0,4.2,110.0,51
398,2021-04-10 15:00:00,14.4,0.0,5.0,110.0,54
399,2021-04-10 16:00:00,14.3,0.0,4.3,110.0,56
400,2021-04-10 17:00:00,14.3,0.0,2.4,110.0,55
401,2021-04-10 18:00:00,13.0,0.0,4.2,90.0,64
402,2021-04-10 19:00:00,12.1,0.0,6.0,110.0,64
403,2021-04-10 20:00:00,11.9,0.0,4.4,90.0,64
404,2021-04-10 21:00:00,11.7,0.0,2.7,90.0,65
405,2021-04-10 22:00:00,11.5,0.0,2.2,70.0,69
406,2021-04-10 23:00:00,11.3,0.0,2.4,50.0,66
407,2021-04-11 00:00:00,11.3,0.0,3.8,50.0,62
408,2021-04-11 01:00:00,10.9,0.0,2.2,50.0,64
409,2021-04-11 02:00:00,10.6,0.0,2.5,50.0,64
410,2021-04-11 03:00:00,10.2,0.0,3.5,50.0,69
411,2021-04-11 04:00:00,9.6,0.0,5.6,50.0,77
412,2021-04-11 05:00:00,9.6,0.0,4.6,50.0,70
413,2021-04-11 06:00:00,9.6,0.0,5.5,50.0,73
414,2021-04-11 07:00:00,9.7,0.0,4.7,50.0,73
415,2021-04-11 08:00:00,10.8,0.0,3.9,50.0,71
416,2021-04-11 09:00:00,12.0,0.0,6.0,50.0,61
417,2021-04-11 10:00:00,13.5,0.0,4.2,50.0,53
418,2021-04-11 11:00:00,14.9,0.0,2.8,70.0,45
419,2021-04-11 12:00:00,16.6,0.0,3.1,110.0,32
420,2021-04-11 13:00:00,16.1,0.0,3.3,90.0,37
421,2021-04-11 14:00:00,17.8,0.0,5.1,90.0,19
422,2021-04-11 15:00:00,18.1,0.0,4.8,110.0,28
